entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
2049,KATL,22/21,3007,0,1,0,211052,AO2 SFC VIS 1 1/2 SLP175 T02220211,BR,OVC002,0,20210921
2050,KATL,22/21,3006,2004,1,0,210952,AO2 SFC VIS 1 1/2 DZE52 SLP170 P0000 T02170206,BR,OVC002,0,20210921
2051,KATL,22/21,3005,4004,1,0,210852,AO2 SFC VIS 2 SLP167 P0000 60000 T02170206 56003,-DZ;BR,OVC003,0,20210921
2052,KATL,22/21,3005,5003,1,0,210752,AO2 SFC VIS 4 SLP167 TWRINC P0000 T02170206,-DZ;BR,OVC003,0,20210921
2053,KATL,22/21,3005,8005,1,0,210652,AO2 SFC VIS 2 1/2 SLP166 TWRINC P0000 T02170206,-DZ;BR,OVC003,0,20210921
2054,KATL,22/21,3006,7003,1,0,210552,AO2 SFC VIS 1 1/2 SLP170 P0000 60000 T02170206 10228 20217 56006,-DZ;BR,OVC003,0,20210921
2055,KATL,22/21,3006,10004,1,0,210452,AO2 SFC VIS 1 1/2 SLP172 P0000 T02170206 402330217,-DZ;BR,OVC003,0,20210921
2056,KATL,22/21,3007,8006,1,0,210352,AO2 SFC VIS 2 SLP175 CIG 003V005 P0000 T02170206,-DZ;BR,OVC004,0,20210921
2057,KATL,22/21,3008,9009,1,0,210252,AO2 SFC VIS 5 DZB02 SLP177 P0000 60000 T02170206 53008,-DZ;BR,OVC004,0,20210921
2058,KATL,22/21,3008,9013,1,0,210217,AO2 SFC VIS 3 DZB02 CIG 003V007 P0000 T02170206,-DZ;BR,OVC005,0,20210921
2059,KATL,22/21,3007,8010,10,0,210152,AO2 SLP174 T02220206,NA,BKN006;OVC015,0,20210921
2060,KATL,22/21,3006,10009,10,0,210052,AO2 RAE13 SLP170 P0000 T02220206,NA,BKN008;BKN014;OVC025,0,20210921
2061,KATL,23/21,3005,9008,8,0,202352,AO2 RAE26B52 SLP168 CIG 007V014 P0000 60003 T02280211 10233 20222 53006,#NAME?,BKN010;OVC030,0,20210920
2062,KATL,23/22,3005,8009,3,0,202252,AO2 DZE20RAB20 SLP166 P0003 T02280217,-RA;BR,BKN006;BKN012;OVC030,0,20210920
2063,KATL,23/22,3005,7011,2,0,202228,AO2 DZE20RAB20 P0002 T02280217,-RA;BR,BKN006;BKN012;OVC030,0,20210920
2064,KATL,23/21,3004,8011,3,0,202152,AO2 SFC VIS 6 SLP162 CIG 005V009 P0000 T02330211,-DZ;BR,BKN007;OVC020,0,20210920
2065,KATL,23/21,3003,8012,3,0,202052,AO2 SFC VIS 6 RAE13DZB13 SLP162 CIG 005V009 PCPN VRY LGT P0000 60000 T02280206 56017,-DZ;BR,BKN007;OVC014,0,20210920
2066,KATL,23/21,3004,7014,3,0,202001,AO2 CIG 008V011 P0000 T02280206,-RA;BR,BKN009;OVC016,0,20210920
2067,KATL,23/21,3004,9010,6,0,201952,AO2 PK WND 08027/1907 RAB42 SLP166 CIG 009V013 P0000 T02280206,-RA;BR,BKN010;OVC018,0,20210920
2068,KATL,23/21,3006,8012,10,0,201852,AO2 DZE05B13E30 SLP172 CIG 010V014 P0000 T02280206,NA,BKN012;OVC020,0,20210920
2069,KATL,23/21,3008,09011G20,10,0,201806,AO2 DZE05 CIG 010V014 P0000 T02280206,NA,SCT008;BKN012;OVC024,0,20210920
2070,KATL,23/21,3009,10010G20,6,0,201752,AO2 RAE20B37E48DZB20 SLP180 CIG 010V014 P0001 60063 T02280206 10233 20222 58001,-DZ;BR,BKN012;BKN018;OVC034,0,20210920
2071,KATL,23/21,3009,11014G23,4,0,201716,AO2 CIG 008V012 P0000 T02280206,-RA;BR,SCT006;BKN010;OVC030,0,20210920
2072,KATL,23/21,3009,10013G20,3,0,201652,AO2 SFC VIS 4 SLP180 CIG 005V009 P0033 T02280211,-RA;BR,BKN007;BKN016;OVC032,0,20210920
2073,KATL,23/21,3009,11009G18,2,0,201645,AO2 SFC VIS 3 CIG 005V009 P0033 T02280211,-RA;BR,BKN007;BKN016;OVC032,0,20210920
2074,KATL,23/22,3009,11009,1 1/2,0,201609,AO2 CIG 005V009 P0012 T02280217,+RA;BR,FEW004;BKN007;OVC016,0,20210920
2075,KATL,23/22,3009,10009,2,0,201552,AO2 SLP182 CIG 005V009 P0017 T02280217,RA;BR,BKN007;BKN014;OVC038,0,20210920
2076,KATL,23/22,3009,12009,2,0,201533,AO2 P0012 T02280217,-RA;BR,SCT006;BKN013;OVC021,0,20210920
2077,KATL,23/21,3009,11006G17,1 1/2,0,201528,AO2 P0010 T02280211,+RA;BR,BKN008;BKN012;OVC019,0,20210920
2078,KATL,23/22,3009,11008,2,0,201504,AO2 P0001 T02280217,-RA;BR,BKN008;OVC012,0,20210920
2079,KATL,23/22,3009,11008,3,0,201452,AO2 DZB07E25RAB27 SLP181 CIG 006V010 P0002 60012 T02280217 53012,-RA;BR,BKN008;OVC016,0,20210920
2080,KATL,23/21,3007,12009,7,0,201352,AO2 RAE46 SLP175 CIG 004V007 P0010 T02280211,NA,BKN005;OVC012,0,20210920
2081,KATL,23/22,3007,12007,4,0,201333,AO2 CIG 005V008 P0009 T02280217,-RA;BR,BKN006;OVC014,0,20210920
2082,KATL,23/22,3007,11007,2,0,201304,AO2 P0004 T02280217,RA;BR,BKN005;OVC015,0,20210920
2083,KATL,23/21,3006,11009G16,5,0,201252,AO2 RAE1159B49 SLP171 P0000 T02280211,-RA;BR,BKN005;OVC010,0,20210920
2084,KATL,23/22,3005,12006,6,0,201152,AO2 SLP168 P0023 60028 70120 T02280217 10228 20228 53005,-RA;BR,BKN006;OVC010,0,20210920
2085,KATL,23/22,3004,9008,4,0,201052,AO2 RAB14 SLP163 CIG 004V007 P0005 T02280217,-RA;BR,BKN005;OVC023,0,20210920
2086,KATL,23/21,3004,9010,7,0,200952,AO2 RAB09E52 SLP163 CIG 006V009 P0000 T02280211,NA,BKN007;BKN012;OVC075,0,20210920
2087,KATL,23/21,3004,10009,10,0,200852,AO2 SLP162 BKN008 V SCT 60000 T02280211 56013,NA,BKN008;BKN012;BKN130;OVC200,0,20210920
2088,KATL,23/21,3004,10008,10,0,200837,AO2 BKN008 V SCT T02280211,NA,BKN008;BKN023;BKN130;OVC200,0,20210920
2089,KATL,23/21,3005,10006,10,0,200757,AO2 T02280211,NA,FEW008;OVC014,0,20210920
2090,KATL,23/21,3005,9007,10,0,200752,AO2 RAE0654B25E41 SLP165 P0000 T02280211,NA,BKN016;OVC030,0,20210920
2091,KATL,23/21,3006,9006,10,0,200652,AO2 RAB30 SLP170 P0000 T02280211,#NAME?,BKN017;OVC030,0,20210920
2092,KATL,23/21,3008,10005,10,0,200552,AO2 SLP176 60005 T02280211 10250 20228 58004,NA,FEW017;BKN022;BKN029;BKN130;OVC200,0,20210920
2093,KATL,23/21,3008,11005,10,0,200533,AO2 T02280211,NA,BKN019;BKN055;BKN130;BKN200,0,20210920
2094,KATL,23/21,3009,10005,10,0,200452,AO2 SLP179 BINOVC T02280211 402720222,NA,FEW027;SCT060;BKN130;BKN210;OVC250,0,20210920
2095,KATL,23/21,3009,12005,10,0,200352,AO2 SLP182 T02280211,NA,FEW030;SCT110;BKN130;BKN210,0,20210920
2096,KATL,23/22,3009,14003,10,0,200252,AO2 RAE0159 SLP181 P0000 60005 T02280217 51013,NA,FEW007;SCT029;SCT110;BKN150;BKN250,0,20210920
2097,KATL,23/22,3009,15004,10,0,200159,AO2 RAE59 P0000 T02280217,NA,FEW018;SCT029;BKN045;BKN250,0,20210920
2098,KATL,23/22,3009,15005,10,0,200152,AO2 RAB20 SLP181 P0005 T02280217,#NAME?,FEW018;BKN029;BKN045;BKN250,0,20210920
2099,KATL,23/21,3009,14007,6,0,200137,AO2 RAB20 P0005 T02280211,-RA;BR,FEW019;BKN029;BKN045,0,20210920
2100,KATL,25/21,3007,11008,10,0,200052,AO2 SLP172 T02500206,NA,FEW032;BKN043;BKN050;BKN140;BKN250,0,20210920
2101,KATL,25/22,3005,10007,10,0,192352,AO2 SLP167 T02500217 10272 20250 50003,NA,FEW029;BKN140;BKN250,0,20210919
2102,KATL,26/21,3005,10008,10,0,192252,AO2 SLP168 TCU DSNT SW MDT CU DSNT W T02560211,NA,SCT029;BKN140;BKN200;BKN250,0,20210919
2216,KPDK,26/21,3003,8007,10,0,212153,AO2 SLP155 T02560211,NA,FEW023;SCT029;BKN034,0,20210921
2217,KPDK,27/21,3003,0,10,0,212111,AO2 T02720211,NA,SCT030,0,20210921
2218,KPDK,27/22,3003,3004,10,0,212053,AO2 SLP153 T02670217 56010,NA,BKN027,0,20210921
2219,KPDK,27/22,3003,VRB03,10,0,212050,AO2,NA,FEW022;BKN029,0,20210921
2220,KPDK,28/22,3003,VRB05,10,0,212039,AO2 T02780217,NA,FEW023;SCT029,0,20210921
2221,KPDK,27/22,3003,4006,10,0,212029,AO2 T02720217,NA,SCT024;BKN029,0,20210921
2222,KPDK,28/22,3004,VRB04,10,0,211953,AO2 SLP155 T02780217,NA,FEW043,0,20210921
2223,KPDK,27/22,3005,2007,10,0,211915,AO2 T02670222,NA,FEW025;BKN031;OVC041,0,20210921
2224,KPDK,27/22,3006,36004,10,0,211853,AO2 SLP163 T02720217,NA,BKN023;BKN029,0,20210921
2225,KPDK,27/22,3007,1004,10,0,211839,AO2 T02720217,NA,BKN022,0,20210921
2226,KPDK,26/22,3010,3004,10,0,211753,AO2 SLP178 60000 T02560222 10261 20217 58007,NA,FEW016;SCT022;BKN043,0,20210921
2227,KPDK,26/22,3011,33003,10,0,211715,AO2 T02610217,NA,BKN017;OVC032,0,20210921
2228,KPDK,26/22,3012,0,10,0,211653,AO2 SLP184 T02610222,NA,SCT014;OVC033,0,20210921
2229,KPDK,25/22,3012,0,10,0,211623,AO2 T02500217,NA,BKN016;OVC028,0,20210921
2230,KPDK,24/22,3013,0,10,0,211600,AO2 T02440217,NA,OVC012,0,20210921
2231,KPDK,24/22,3013,35005,10,0,211553,AO2 SLP188 T02440222,NA,OVC008,0,20210921
2232,KPDK,23/22,3012,0,10,0,211500,AO2 T02280217,NA,OVC007,0,20210921
2233,KPDK,23/22,3012,0,10,0,211453,AO2 RAB20E32 SLP187 P0000 60000 T02280217 53007,NA,OVC004,0,20210921
2234,KPDK,23/22,3011,36003,8,0,211353,AO2 SLP183 T02280217,NA,OVC004,0,20210921
2235,KATL,26/22,3003,10010,10,0,212152,AO2 RAB32 SLP159 CB E-SE MOV STNRY TCU OHD-ALQDS P0003 T02610222,#NAME?,SCT018CB;BKN025TCU;BKN045;BKN200,0,20210921
2236,KATL,28/22,3002,11006,10,0,212052,AO2 LTG DSNT SE SLP155 CB DSNT SE TCU SE SW-W NW 60000 T02780217 56023,NA,SCT026TCU;BKN070;BKN110;BKN200,0,20210921
2237,KATL,29/21,3003,6006,10,0,211952,AO2 SLP159 TCU ALQDS T02890211,NA,SCT030TCU;BKN060;BKN100;BKN200,0,20210921
2238,KATL,28/22,3005,3005,10,0,211852,AO2 RAB42E52 SLP167 TCU NE SE SW W DSNT ALQDS P0000 T02830217,NA,SCT024TCU;BKN055;BKN100;BKN200,0,20210921
2239,KATL,27/22,3008,5007,10,0,211810,AO2 TCU ALQDS T02670217,NA,SCT020TCU;BKN032;BKN090;BKN200,0,20210921
2240,KATL,27/22,3009,5005,10,0,211752,AO2 SLP180 CB SE MOV E TCU ALQDS SHRA E-SE 60000 T02670217 10267 20222 58007,NA,SCT018CB;BKN028TCU;BKN100;BKN200,0,20210921
2241,KATL,26/22,3011,3006,10,0,211652,AO2 SLP187 TCU N NE SE-S SHRA NE SE T02610222,NA,SCT016TCU;BKN028;BKN070;BKN200,0,20210921
2242,KATL,26/22,3011,36006,10,0,211631,AO2 CIG 014V018 BINOVC T02610217,NA,BKN016;OVC028,0,20210921
2243,KATL,26/22,3012,0,10,0,211552,AO2 SLP190 CIG 012V016 BINOVC T02560217,NA,BKN014;OVC026,0,20210921
2244,KATL,26/22,3011,10004,10,0,211524,AO2 CIG 011V015 BINOVC T02560222,NA,BKN013;BKN024;OVC055,0,20210921
2245,KATL,25/22,3011,VRB03,8,0,211452,AO2 SLP187 CIG 006V010 BINOVC 60000 T02500222 51007,NA,BKN008;BKN014;OVC055,0,20210921
2246,KATL,24/22,3011,13003,7,0,211410,AO2 CIG 005V009 T02440222,NA,BKN007;BKN014;BKN050;BKN200,0,20210921
2247,KATL,24/22,3010,14004,6,0,211352,AO2 RAB16E37 SLP184 P0000 T02390217,BR,SCT007;BKN016;BKN070;BKN200,0,20210921
2248,KATL,24/22,3010,15003,6,0,211348,AO2 RAB16E37 P0000,BR,SCT007;BKN013;BKN065;BKN200,0,20210921
2249,KATL,23/22,3010,0,1 1/2,0,211316,AO2 SFC VIS 6 RAB16 CIG 004V008 BINOVC P0000 T02280217,-RA;BR,BKN006;BKN018;OVC060,0,20210921
2250,KATL,23/22,3010,0,1 1/2,0,211304,AO2 SFC VIS 4 CIG 003V006 BINOVC T02280217,BR,BKN004;BKN010;OVC060,0,20210921
2251,KPDK,23/14,2994,33010G18,10,0,222153,AO2 PK WND 34027/2107 SLP125 T02280139,NA,SCT041;BKN049,0,20210922
2252,KPDK,22/14,2993,31012G25,10,0,222053,AO2 SLP122 T02170144 56008,NA,SCT031;SCT038,0,20210922
2253,KPDK,22/14,2993,31013,10,0,221953,AO2 SLP124 T02170144,NA,CLR,0,20210922
2254,KPDK,21/14,2994,32013G21,10,0,221927,AO2 T02110144,NA,SCT030,0,20210922
2255,KPDK,22/14,2994,32014G21,10,0,221917,AO2 T02170144,NA,BKN029,0,20210922
2256,KPDK,22/15,2994,32012G23,10,0,221853,AO2 PK WND 32027/1839 SLP126 T02220150,NA,FEW100,0,20210922
2257,KPDK,22/18,2995,31010,10,0,221753,AO2 RAE12 SLP130 P0001 60012 T02170178 10250 20178 50002,NA,FEW048,0,20210922
2258,KPDK,18/17,2997,34013G19,5,0,221653,AO2 WSHFT 1544 SLP138 P0006 T01830167,-RA;BR,FEW012;BKN039;OVC075,0,20210922
2259,KPDK,18/17,2997,32012G22,9,0,221639,AO2 WSHFT 1544 P0006 T01830172,#NAME?,SCT010;BKN049;OVC070,0,20210922
2260,KPDK,19/18,2996,31012G23,7,1,221618,AO2 WSHFT 1544 CIG 007V012 P0006 T01890178,#NAME?,BKN008;BKN024;OVC036,0,20210922
2261,KPDK,19/18,2997,31016G23,3,1,221611,AO2 WSHFT 1544 CIG 007V016 P0006 T01940183,-RA;BR,BKN010;BKN023;OVC047,0,20210922
2262,KPDK,19/18,2997,32016G25,2 1/2,0,221600,AO2 WSHFT 1544 VIS 1 3/4V5 PRESRR P0003 T01940183,RA;BR,SCT014;BKN025;OVC046,0,20210922
2263,KPDK,21/18,2996,32016G31,5,0,221553,AO2 PK WND 32031/1545 RAB46 SLP133 P0003 T02060183,-RA;BR,BKN016;BKN021;OVC044,0,20210922
2264,KPDK,24/22,2995,21007,10,0,221500,AO2 T02390217,NA,BKN010;BKN019,0,20210922
2265,KPDK,24/22,2995,21007,10,0,221453,AO2 SLP126 60002 T02390222 58003,NA,BKN009;OVC060,0,20210922
2266,KPDK,23/22,2995,22006,9,0,221419,AO2 T02280217,NA,BKN009;OVC060,0,20210922
2267,KPDK,23/22,2995,20008,9,0,221404,AO2 T02330222,NA,SCT007;BKN047;OVC065,0,20210922
2268,KPDK,23/22,2996,21005,7,0,221352,AO2 RAB23E48 CIG 007V016 SLP129 P0002 T02280222,NA,SCT005;BKN011;OVC065,0,20210922
2269,KPDK,23/22,2996,22006,6,0,221351,AO2 RAB23E48 CIG 007V016 P0002,BR,SCT005;BKN011;OVC065,0,20210922
2270,KPDK,22/22,2996,22007,2,0,221342,AO2 RAB23 CIG 005V010 P0002 T02220217,-RA;BR,BKN007;OVC014,0,20210922
2271,KPDK,22/22,2996,17003,8,0,221253,AO2 SLP131 T02220217,NA,BKN006;OVC011,0,20210922
2272,KPDK,22/21,2995,15003,5,0,221153,AO2 SLP130 T02170211 10217 20217 55005,BR,OVC003,0,20210922
2273,KPDK,22/21,2995,VRB03,4,0,221053,AO2 SLP128 T02170211,BR,OVC003,0,20210922
2274,KPDK,22/21,2995,0,4,0,221034,AO2 T02170211,BR,OVC003,0,20210922
2275,KPDK,22/21,2995,0,4,1,220953,AO2 SLP128 T02170211,BR,OVC002,0,20210922
2276,KPDK,22/21,2996,0,4,1,220939,AO2 T02170211,BR,OVC002,0,20210922
2277,KPDK,22/21,2997,0,6,1,220853,AO2 SLP132 T02170211 56018,BR,OVC003,0,20210922
2278,KPDK,22/21,2998,0,8,1,220753,AO2 SLP135 T02170211,NA,OVC004,0,20210922
2279,KPDK,22/21,2999,0,6,1,220722,AO2 T02170211,BR,OVC004,0,20210922
2280,KPDK,22/21,3000,9003,7,1,220653,AO2 SLP143 T02170206,NA,OVC005,0,20210922
2281,KPDK,22/21,3002,VRB03,10,1,220553,AO2 SLP152 T02170206 10228 20211 58015,NA,OVC007,0,20210922
2282,KPDK,22/21,3004,VRB03,10,1,220453,AO2 CIG 008V012 SLP158 T02170206 402890206,NA,OVC009,0,20210922
2283,KPDK,22/20,3006,VRB03,10,1,220353,AO2 SLP164 T02170200,NA,OVC009,0,20210922
2284,KPDK,22/20,3006,VRB03,10,1,220337,AO2 T02170200,NA,BKN009,0,20210922
2285,KPDK,22/20,3007,0,10,0,220253,AO2 SLP170 T02170200 50009,NA,CLR,0,20210922
2286,KPDK,22/20,3006,0,10,0,220235,AO2 T02170200,NA,SCT013,0,20210922
2287,KPDK,22/20,3007,VRB03,10,0,220153,AO2 SLP170 T02220200,NA,OVC012,0,20210922
2288,KPDK,22/20,3006,NA,10,0,220053,AO2 SLP167 T02220200,NA,OVC013,0,20210922
2289,KPDK,23/21,3005,0,10,0,220010,AO2 T02280206,NA,BKN014,0,20210922
2290,KPDK,23/21,3004,VRB04,10,0,212353,AO2 SLP160 T02280206 10289 20228 53005,NA,CLR,0,20210921
2291,KPDK,25/21,3002,0,10,0,212253,AO2 SLP150 T02500211,NA,CLR,0,20210921
2292,KPDK,26/21,3003,VRB03,10,0,212210,AO2 T02610211,NA,FEW022;SCT028,0,20210921
2293,KPDK,26/21,3003,VRB04,10,0,212201,AO2 T02610211,NA,SCT021;BKN029,0,20210921
2294,KATL,23/13,2994,32013G20,10,0,222152,AO2 PK WND 31027/2104 SLP131 T02280133 $,NA,SCT040;BKN200,1,20210922
2295,KATL,23/15,2993,31013G22,10,0,222052,AO2 SLP127 T02280150 56008,NA,FEW033;BKN250,0,20210922
2296,KATL,22/15,2994,32011G22,10,0,221952,AO2 SLP129 T02220150,NA,SCT029;BKN250,0,20210922
2297,KATL,22/14,2995,33013G23,10,0,221852,AO2 SLP132 T02220144,NA,FEW029;SCT090;BKN250,0,20210922
2298,KATL,22/17,2995,32012,10,0,221752,AO2 RAE1654 SLP135 P0000 60011 T02220172 10250 20189 56000,NA,FEW017;FEW050;SCT090;SCT200,0,20210922
2299,KATL,19/17,2996,35012G20,6,0,221652,AO2 PK WND 33039/1603 WSHFT 1555 RAB05 SLP139 FROPA P0011 T01940172,-RA;BR,SCT008;OVC055,0,20210922
2300,KATL,19/17,2997,33013G24,6,0,221636,AO2 PK WND 33039/1603 WSHFT 1555 RAB05 P0011 T01890172,-RA;BR,FEW008;BKN033;OVC050,0,20210922
2301,KATL,19/17,2997,33016G28,4,0,221621,AO2 PK WND 33039/1603 WSHFT 1555 RAB05 FROPA P0011 T01940172,RA;BR,SCT012;OVC032,0,20210922
2302,KATL,19/17,2997,33017G39,2,0,221610,AO2 PK WND 33039/1603 WSHFT 1555 RAB05 FROPA P0002 T01940172,+RA;BR,BKN017;OVC021,0,20210922
2303,KATL,25/21,2994,24006,10,0,221552,AO2 SLP130 T02500211,NA,BKN015;BKN021;BKN027,0,20210922
2304,KATL,25/22,2995,24010G15,10,0,221530,AO2 BINOVC T02500217,NA,BKN015;OVC025,0,20210922
2305,KATL,24/21,2996,23005,10,0,221452,AO2 SLP134 60000 T02390211 58000,NA,BKN011;BKN019;OVC028,0,20210922
2306,KATL,24/22,2995,23007,10,0,221445,AO2 T02390217,NA,BKN011;BKN017;OVC090,0,20210922
2307,KATL,24/22,2996,24006,10,0,221432,AO2 T02390217,NA,FEW007;SCT012;BKN028;BKN130,0,20210922
2308,KATL,23/22,2996,22006,10,0,221416,AO2 T02330217,NA,SCT007;BKN012;OVC025,0,20210922
2309,KATL,23/22,2996,23005,3,0,221352,AO2 SFC VIS 7 DZB19E49 SLP137 BINOVC P0000 T02330222,NA,BKN006;OVC012,0,20210922
2310,KATL,23/21,2996,23006,1 1/2,0,221331,AO2 SFC VIS 3 DZB19 P0000 T02280211,-DZ;BR,OVC005,0,20210922
2311,KATL,23/21,2996,19005,10,0,221252,AO2 SLP137 T02280211,NA,BKN005;OVC010,0,20210922
2312,KATL,22/21,2996,20003,10,0,221152,AO2 SLP135 70003 T02220211 10222 20222 55005,NA,BKN005;OVC010,0,20210922
2313,KATL,22/21,2995,17003,3,0,221052,AO2 SFC VIS 10 SLP133 T02220211,NA,BKN006;OVC010,0,20210922
2314,KATL,22/21,2995,17005,3,0,221045,AO2 SFC VIS 10 T02220211,NA,BKN006;OVC010,0,20210922
2315,KATL,22/21,2996,17004,1,0,220952,AO2 SFC VIS 4 SLP135 TWRINC T02220211,BR,OVC002,0,20210922
2316,KATL,22/21,2997,14003,1,0,220852,AO2 SFC VIS 3 SLP139 TWRINC T02220211 56017,BR,OVC003,0,20210922
2317,KATL,22/21,2998,0,1,0,220752,AO2 SFC VIS 3 SLP141 CIG 003V005 T02220211,BR,OVC004,0,20210922
2318,KATL,22/21,3000,13003,2,0,220652,AO2 SFC VIS 3 SLP149 CIG 003V005 T02220211,BR,BKN004;OVC010,0,20210922
2319,KATL,22/21,3002,13004,9,0,220625,AO2 T02220206,NA,BKN004;OVC010,0,20210922
2320,KATL,22/21,3002,10005,10,0,220552,AO2 SLP157 T02220206 10244 20217 58015,NA,OVC005,0,20210922
2321,KATL,22/21,3004,10008,10,0,220452,AO2 SLP163 T02220206 402940217,NA,OVC006,0,20210922
2322,KATL,22/20,3005,9007,10,0,220405,AO2 T02170200,NA,BKN008;BKN060;BKN200,0,20210922
2323,KATL,22/20,3006,10005,10,0,220352,AO2 SLP170 T02170200,NA,FEW007;SCT014;SCT200,0,20210922
2324,KATL,22/20,3006,10006,10,0,220338,AO2 T02170200,NA,FEW010;SCT150;SCT200,0,20210922
2325,KATL,22/20,3006,9007,10,0,220316,AO2 T02220200,NA,BKN011;BKN150;BKN200,0,20210922
2326,KATL,22/20,3007,9007,10,0,220252,AO2 SLP173 T02220200 51010,NA,FEW009;FEW140;SCT200,0,20210922
2327,KATL,22/21,3006,9010,10,0,220152,AO2 SLP171 T02220206,NA,FEW010;SCT120;BKN200,0,20210922
2328,KATL,23/21,3006,9008,10,0,220052,AO2 SLP171 LTG DSNT NW CB DSNT W-NW T02330211,NA,FEW015;SCT100;SCT200,0,20210922
2329,KATL,24/21,3004,12007,10,0,212352,AO2 SLP162 CB DSNT SE W-NW 60003 T02440211 10294 20244 53005,NA,FEW020;FEW100;SCT200,0,20210921
2330,KATL,24/21,3001,11006,10,0,212252,AO2 RAE02 SLP154 CB DSNT SE SW P0000 T02440211,NA,FEW020;SCT040;SCT100;BKN200,0,20210921
2331,KATL,24/22,3002,8007,10,0,212233,AO2 RAE02 TCU NW P0000 T02440217,NA,FEW020TCU;SCT030;SCT050;BKN200,0,20210921
2378,KPDK,22/08,3001,34009,10,0,232153,AO2 SLP157 T02170078,NA,CLR,0,20210923
2379,KPDK,22/08,3000,33012G17,10,0,232053,AO2 SLP152 T02220078 55013,NA,CLR,0,20210923
2380,KPDK,23/08,3000,33013G18,10,1,231953,AO2 SLP152 T02280078,NA,CLR,0,20210923
2381,KPDK,22/09,3001,31012G18,10,1,231853,AO2 SLP157 T02220089,NA,CLR,0,20210923
2382,KPDK,21/09,3004,33010G17,10,1,231753,AO2 SLP166 T02110094 10217 20111 58005,NA,CLR,0,20210923
2383,KPDK,21/09,3005,32009,10,1,231653,AO2 SLP167 T02060094,NA,CLR,0,20210923
2384,KPDK,19/09,3005,36011G16,10,1,231553,AO2 SLP171 T01890094,NA,CLR,0,20210923
2385,KPDK,17/10,3005,33006G16,10,0,231453,AO2 SLP172 T01720100 51020,NA,CLR,0,20210923
2386,KPDK,16/09,3003,32009,10,0,231353,AO2 SLP165 T01560094,NA,CLR,0,20210923
2387,KPDK,13/10,3002,32008,10,0,231253,AO2 SLP160 T01280100,NA,CLR,0,20210923
2388,KPDK,9-Nov,2999,31009,10,0,231153,AO2 SLP152 70012 T01110094 10133 20106 51006,NA,CLR,0,20210923
2389,KPDK,9-Nov,2999,31007,10,0,231053,AO2 SLP150 T01060094,NA,CLR,0,20210923
2390,KPDK,9-Nov,2998,30005,10,1,230953,AO2 SLP147 T01110089,NA,CLR,0,20210923
2391,KPDK,9-Dec,2998,29007,10,1,230853,AO2 SLP145 T01170089 56010,NA,CLR,0,20210923
2392,KPDK,9-Dec,2998,32008,10,1,230753,AO2 SLP148 T01170089,NA,CLR,0,20210923
2393,KPDK,9-Dec,2999,31007,10,1,230653,AO2 SLP150 T01220094,NA,CLR,0,20210923
2394,KPDK,13/09,3001,29005,10,1,230553,AO2 SLP154 T01330094 10194 20133 58005,NA,CLR,0,20210923
2395,KPDK,14/08,3002,32009G17,10,1,230453,AO2 SLP159 T01440083 402500144,NA,CLR,0,20210923
2396,KPDK,15/09,3002,32010G21,10,1,230353,AO2 SLP158 T01500094,NA,CLR,0,20210923
2397,KPDK,16/11,3002,33012G18,10,1,230253,AO2 SLP156 T01610106 53022,NA,CLR,0,20210923
2398,KPDK,17/12,3000,33011G20,10,0,230153,AO2 SLP149 T01720122,NA,CLR,0,20210923
2399,KPDK,18/12,2997,32009,10,0,230053,AO2 SLP138 T01830122,NA,CLR,0,20210923
2400,KPDK,19/12,2995,31007,10,0,222353,AO2 SLP132 T01940122 10233 20194 52009,NA,FEW050,0,20210922
2401,KPDK,21/13,2994,33009,10,0,222253,AO2 SLP127 T02110128,NA,CLR,0,20210922
2402,KATL,22/08,3001,34010,10,0,232152,AO2 SLP157 T02220078,NA,CLR,0,20210923
2403,KATL,22/06,3000,35010G22,10,0,232100,AO2 FU FEW003 FU PLUME E T02220061,NA,FEW003,0,20210923
2404,KATL,22/07,3000,31013,10,0,232052,AO2 SLP155 T02220072 56013 $,NA,CLR,1,20210923
2405,KATL,23/07,3000,32013G18,10,0,231952,AO2 SLP155 T02280072 $,NA,FEW070,1,20210923
2406,KATL,23/07,3001,33012G22,10,0,231852,AO2 SLP157 T02280067 $,NA,FEW065,1,20210923
2407,KATL,22/08,3004,32014G20,10,0,231752,AO2 SLP167 T02170078 10217 20117 58004 $,NA,FEW060,1,20210923
2408,KATL,21/07,3005,36013G27,10,0,231652,AO2 PK WND 01027/1647 SLP171 T02060072 $,NA,FEW055,1,20210923
2409,KATL,19/09,3006,34012G21,10,0,231552,AO2 SLP176 T01890094 $,NA,FEW040,1,20210923
2410,KATL,17/09,3005,35012G21,10,0,231452,AO2 PK WND 33026/1406 SLP172 T01720094 51017 $,NA,FEW026,1,20210923
2411,KATL,15/09,3004,33012,10,0,231352,AO2 SLP168 T01500094 $,NA,FEW018,1,20210923
2412,KATL,13/09,3002,31013G18,10,0,231252,AO2 SLP163 T01330094 $,NA,CLR,1,20210923
2413,KATL,9-Dec,3000,33011,10,0,231152,AO2 SLP155 70011 T01170089 10144 20117 53007 $,NA,CLR,1,20210923
2414,KATL,9-Dec,2999,32009,10,0,231052,AO2 SLP151 T01170089,NA,CLR,0,20210923
2415,KATL,9-Dec,2998,32008,10,0,230952,AO2 SLP148 T01170089 $,NA,CLR,1,20210923
